State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
FL,33881,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33882,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33883,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33884,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33885,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33888,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33896,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33897,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33898,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34759,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32007,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32112,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32131,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32138,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32139,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32140,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32147,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32148,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32149,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32157,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32177,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32178,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32181,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32185,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32187,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32189,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32193,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32666,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32004,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32033,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32080,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32081,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32082,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32084,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32085,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32086,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32092,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32095,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32145,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32259,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32260,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34945,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34946,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34947,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34948,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34949,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34950,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34951,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34952,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34953,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34954,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34979,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34981,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34982,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34983,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34984,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34985,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34986,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34987,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34988,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32530,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32561,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32562,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32563,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32565,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32566,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32570,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32571,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32572,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32583,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,34223,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34229,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34230,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34231,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34232,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34233,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34234,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34235,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34236,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34237,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34238,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34239,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34240,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34241,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34242,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34272,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34274,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34275,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34276,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34277,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34278,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34284,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34285,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34286,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34287,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34288,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34289,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34292,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34293,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34295,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32701,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32707,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32708,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32714,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32715,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32716,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32718,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32719,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32730,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32732,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32733,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32745,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32746,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32747,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32750,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32752,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32762,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32765,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32766,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32771,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32772,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32773,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32779,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32791,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32795,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32799,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32162,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33513,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33514,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33521,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33538,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33585,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,33597,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34484,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,34785,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32008,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32060,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32062,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32064,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32071,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32094,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32347,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32348,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32356,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32357,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32359,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32026,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32054,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32083,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32697,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32105,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32114,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32115,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32116,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32117,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32118,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32119,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32120,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32121,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32122,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32123,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32124,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32125,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32126,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32127,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32128,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32129,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32130,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32132,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32141,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32168,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32169,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32170,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32173,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32174,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32175,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32176,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32180,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32190,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32198,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32706,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32713,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32720,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32721,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32722,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32723,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32724,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32725,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32728,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32738,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32739,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32744,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32753,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32759,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32763,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32764,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32774,Florida State and County,0.06,0.06500,0.00500,0,0,2
FL,32326,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32327,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32346,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32355,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32358,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32422,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32433,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32434,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32435,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32439,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32454,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32455,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32459,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32461,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32538,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32550,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32427,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32428,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32437,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32462,Florida State and County,0.06,0.07000,0.01000,0,0,2
FL,32463,Florida State and County,0.06,0.07000,0.01000,0,0,2
